#from vertex, to vertex, sense, max rise delay mean, max rise delay sigma, max fall delay mean, max fall delay sigma, min rise delay mean, min rise delay sigma, min fall delay mean, min fall delay sigma
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2482/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2482/Y,pos_unate,0.131177,0.0115491762629749,0.143431,0.00899035974075446,0.109927,0.00930722270758177,0.086416,0.00260596414909575
EmInst_3013/EmInst_2712/EmInst_925/A,EmInst_3013/EmInst_2712/EmInst_925/Y,neg_unate,0.219526,0.020533195256436,0.175358,0.00994701686902602,0.219514,0.014787855953882,0.175358,0.000635961995291219
EmInst_3013/EmInst_2712/EmInst_987/Y,EmInst_3013/EmInst_2712/EmInst_1009/A,pos_unate,0.001327,0,0.001327,0,0.001327,0,0.001327,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2018/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2159/S0,pos_unate,0.00107,0,0.00107,0,0.00107,0,0.00107,0
EmInst_175/A,EmInst_175/Y,neg_unate,0.136052,0.0223080756346277,0.084282,0.00852893765122661,0.136052,0.0101995610944584,0.084282,0.000757180077204203
EmInst_3013/EmInst_2712/EmInst_1259/Y,EmInst_3013/EmInst_2712/EmInst_1365/D,pos_unate,0.000902,0,0.000902,0,0.000902,0,0.000902,0
EmInst_3013/EmInst_2712/EmInst_1123/Q,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2053/A,pos_unate,0.000292,0,0.000292,0,0.000292,0,0.000292,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2364/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2717/B,pos_unate,0.000288,0,0.000288,0,0.000288,0,0.000288,0
EmInst_704/Y,EmInst_3013/EmInst_2712/EmInst_1215/A,pos_unate,0.001132,0,0.001132,0,0.001132,0,0.001132,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2195/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2396/A,pos_unate,0.000292,0,0.000292,0,0.000292,0,0.000292,0
EmInst_699/Q,EmInst_3012/EmInst_2939/A,pos_unate,5.9e-05,0,5.9e-05,0,5.9e-05,0,5.9e-05,0
EmInst_2999/Q,EmInst_5/C,pos_unate,0.003208,0,0.003207,0,0.003208,0,0.003207,0
EmInst_3013/EmInst_2712/EmInst_1258/Y,EmInst_3013/EmInst_2712/EmInst_1499/D,pos_unate,0.000902,0,0.000902,0,0.000902,0,0.000902,0
EmInst_3013/EmInst_2712/EmInst_1347/Y,EmInst_3013/EmInst_2712/EmInst_1706/D,pos_unate,0.000902,0,0.000902,0,0.000902,0,0.000902,0
EmInst_451/Y,EmInst_501/B,pos_unate,0.000882,0,0.000882,0,0.000882,0,0.000882,0
EmInst_3013/EmInst_2712/EmInst_953/Y,EmInst_3013/EmInst_2712/EmInst_961/B,pos_unate,0.000685,0,0.000685,0,0.000685,0,0.000685,0
EmInst_3013/EmInst_2712/EmInst_1350/Y,EmInst_3013/EmInst_2712/EmInst_1534/D,pos_unate,0.000898,0,0.000898,0,0.000898,0,0.000898,0
EmInst_672/Y,EmInst_3010/EmInst_1630/EmInst_2862/A,pos_unate,0.003191,0,0.00322,0,0.003191,0,0.00322,0
EmInst_204/Y,EmInst_2965/CK,pos_unate,0.000968,0,0.000968,0,0.000968,0,0.000968,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_1969/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2028/S0,pos_unate,0.001133,0,0.001133,0,0.001133,0,0.001133,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2308/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2443/A,pos_unate,0.000292,0,0.000292,0,0.000292,0,0.000292,0
EmInst_248/Y,EmInst_304/E,pos_unate,0.001187,0,0.00127,0,0.001187,0,0.00127,0
EmInst_2967/CK,EmInst_2967/Q,rising_edge,0.271357,0.0169021726832012,0.315398,0.0260230013446976,0.271357,0.00343010048624851,0.315398,0.00562159233707677
EmInst_215/Y,EmInst_3013/EmInst_2712/EmInst_1506/CK,pos_unate,0.000968,0,0.000968,0,0.000968,0,0.000968,0
EmInst_110/A,EmInst_110/Y,neg_unate,0.087232,0.00106896977224652,0.056951,0.00597242419349536,0.087232,0.00030055936278974,0.056951,0.0028319801953942
EmInst_379/B0,EmInst_379/Y,neg_unate,0.083135,0.0102836582164737,0.069827,0.00346921766876307,0.083113,0.00437581290676026,0.069825,0.00183556366720151
EmInst_3010/EmInst_1630/EmInst_2932/Y,EmInst_3010/EmInst_1630/EmInst_2934/B,pos_unate,3.7e-05,0,3.7e-05,0,3.7e-05,0,3.7e-05,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2318/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2555/A,pos_unate,0.000292,0,0.000292,0,0.000292,0,0.000292,0
EmInst_3008/EmInst_2684/Y,EmInst_3008/EmInst_2685/A,pos_unate,1.2e-05,0,1.2e-05,0,1.2e-05,0,1.2e-05,0
EmInst_3013/EmInst_2712/EmInst_1057/Y,EmInst_3013/EmInst_2712/EmInst_1303/E,pos_unate,0.000877,0,0.000877,0,0.000877,0,0.000877,0
EmInst_3010/EmInst_1626/Y,EmInst_711/AN,pos_unate,0.000798,0,0.000798,0,0.000798,0,0.000798,0
EmInst_202/Y,EmInst_3013/EmInst_2712/EmInst_1157/CK,pos_unate,0.000965,0,0.000965,0,0.000965,0,0.000965,0
EmInst_3013/EmInst_2712/EmInst_931/Y,EmInst_3013/EmInst_2712/EmInst_943/B,pos_unate,0.000766,0,0.000766,0,0.000766,0,0.000766,0
EmInst_3010/EmInst_781/Y,EmInst_3010/EmInst_791/A,pos_unate,0.000111,0,0.000111,0,0.000111,0,0.000111,0
EmInst_3013/EmInst_2712/EmInst_1213/A,EmInst_3013/EmInst_2712/EmInst_1213/Y,pos_unate,0.131563,0.00765203062157626,0.129629,0.0116863579602124,0.131563,0.00662400420220493,0.129629,0.00376200319240394
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2137/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2543/S0,pos_unate,0.001017,0,0.001017,0,0.001017,0,0.001017,0
EmInst_3013/EmInst_2712/EmInst_1025/Y,EmInst_3013/EmInst_2712/EmInst_1305/E,pos_unate,0.000877,0,0.000877,0,0.000877,0,0.000877,0
EmInst_3013/EmInst_2712/EmInst_962/B,EmInst_3013/EmInst_2712/EmInst_962/Y,neg_unate,0.394902,0.0271701560684725,0.377231,0.0414539805213025,0.394902,0.00293377794836229,0.377231,0.0371442786697071
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2796/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2796/Y,neg_unate,0.142157,0.012515885025696,0.155397,0.00974039735227406,0.115509,0.00977983559753348,0.095816,0.00288943090295499
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2796/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2796/Y,pos_unate,0.142157,0.012515885025696,0.155397,0.00974039735227406,0.115509,0.00977983559753348,0.095816,0.00288943090295499
EmInst_656/Y,EmInst_3010/EmInst_813/A,pos_unate,2.6e-05,0,2.6e-05,0,2.6e-05,0,2.6e-05,0
EmInst_3014/EmInst_1800/A,EmInst_3014/EmInst_1800/Y,neg_unate,0.348568,0.039677267040818,0.179846,0.0183170547590669,0.348525,0.0286258675852256,0.179846,0.0176432890203839
EmInst_705/Y,EmInst_3013/EmInst_2712/EmInst_1218/A,pos_unate,0.001113,0,0.001113,0,0.001113,0,0.001113,0
EmInst_3013/EmInst_2712/EmInst_987/A,EmInst_3013/EmInst_2712/EmInst_987/Y,pos_unate,0.465239,0.0880135592789844,0.455434,0.0549504863953994,0.465239,0.0460558149607125,0.455434,0.0206126874634912
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2347/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2468/S0,pos_unate,0.001017,0,0.001017,0,0.001017,0,0.001017,0
EmInst_3013/EmInst_2712/EmInst_1009/Y,EmInst_3013/EmInst_2712/EmInst_1487/E,pos_unate,0.000877,0,0.000877,0,0.000877,0,0.000877,0
EmInst_430/Y,EmInst_475/D,pos_unate,2.7e-05,0,2.7e-05,0,2.7e-05,0,2.7e-05,0
EmInst_3010/EmInst_1630/EmInst_2876/Y,EmInst_3010/EmInst_1630/EmInst_2922/B,pos_unate,3.1e-05,0,3.1e-05,0,3.1e-05,0,3.1e-05,0
EmInst_3013/EmInst_2712/EmInst_1025/B,EmInst_3013/EmInst_2712/EmInst_1025/Y,neg_unate,1.318107,0.216126412331551,0.813005,0.0822722402782977,1.318107,0.0988159885597658,0.813005,0.00730394614113812
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2045/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2229/S0,pos_unate,0.000936,0,0.000936,0,0.000936,0,0.000936,0
EmInst_3013/EmInst_2712/EmInst_1024/Y,EmInst_3013/EmInst_2712/EmInst_1196/E,pos_unate,0.00082,0,0.00082,0,0.00082,0,0.00082,0
EmInst_3013/EmInst_2712/EmInst_1214/Y,EmInst_3013/EmInst_2712/EmInst_1233/A,pos_unate,0.000843,0,0.000843,0,0.000843,0,0.000843,0
EmInst_3013/EmInst_2712/EmInst_1197/Q,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_1978/B,pos_unate,0.000228,0,0.000228,0,0.000228,0,0.000228,0
EmInst_3013/EmInst_2712/EmInst_1252/Y,EmInst_3013/EmInst_2712/EmInst_1371/D,pos_unate,0.000817,0,0.000817,0,0.000817,0,0.000817,0
EmInst_3013/EmInst_2712/EmInst_1221/Y,EmInst_3013/EmInst_2712/EmInst_1237/D,pos_unate,0.000927,0,0.000927,0,0.000927,0,0.000927,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2035/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2107/A,pos_unate,0.000788,0,0.000788,0,0.000788,0,0.000788,0
EmInst_3013/EmInst_2712/EmInst_1740/Q,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2382/A,pos_unate,0.000292,0,0.000292,0,0.000292,0,0.000292,0
EmInst_3013/EmInst_2712/EmInst_1146/Q,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2098/A,pos_unate,0.000292,0,0.000292,0,0.000292,0,0.000292,0
EmInst_496/Y,EmInst_652/A1,pos_unate,5.6e-05,0,5.6e-05,0,5.6e-05,0,5.6e-05,0
portain[4],EmInst_59/D0,pos_unate,0.001508,0,0.001508,0,0.001508,0,0.001508,0
EmInst_350/Y,EmInst_410/B,pos_unate,3.7e-05,0,3.7e-05,0,3.7e-05,0,3.7e-05,0
EmInst_2978/Q,EmInst_77/AN,pos_unate,0.000768,0,0.000778,0,0.000768,0,0.000778,0
EmInst_3013/EmInst_2712/EmInst_1229/Y,EmInst_3013/EmInst_2712/EmInst_1321/D,pos_unate,0.000902,0,0.000902,0,0.000902,0,0.000902,0
EmInst_3013/EmInst_2712/EmInst_1042/B,EmInst_3013/EmInst_2712/EmInst_1042/Y,neg_unate,0.359361,0.0459365806725361,0.261243,0.0237644843636505,0.359361,0.015272582269199,0.261243,0.0074230900157194
EmInst_3010/EmInst_885/B0,EmInst_3010/EmInst_885/Y,neg_unate,0.1357,0.00997417574999077,0.07794,0.00204460865745889,0.1357,0.00614132521273936,0.07794,0.00110791947933673
EmInst_66/A,EmInst_66/Y,neg_unate,0.08092,0.00547884349580974,0.065468,0.00283359951145663,0.08092,0.00440932977412861,0.065468,0.00241509957160645
EmInst_3013/EmInst_2712/EmInst_1347/Y,EmInst_3013/EmInst_2712/EmInst_2654/D,pos_unate,0.000902,0,0.000902,0,0.000902,0,0.000902,0
EmInst_3013/EmInst_2712/EmInst_965/Y,EmInst_3013/EmInst_2712/EmInst_1025/A,pos_unate,0.000832,0,0.000832,0,0.000832,0,0.000832,0
EmInst_200/Y,EmInst_3013/EmInst_2712/EmInst_1207/CK,pos_unate,0.000966,0,0.000966,0,0.000966,0,0.000966,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2179/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2480/B,pos_unate,0.000288,0,0.000288,0,0.000288,0,0.000288,0
EmInst_3013/EmInst_2712/EmInst_1458/Q,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_1919/A,pos_unate,0.000291,0,0.000291,0,0.000291,0,0.000291,0
EmInst_3009/EmInst_915/Y,EmInst_3009/EmInst_918/A,pos_unate,1.5e-05,0,1.5e-05,0,1.5e-05,0,1.5e-05,0
EmInst_3013/EmInst_2712/EmInst_1353/Y,EmInst_3013/EmInst_2712/EmInst_1768/D,pos_unate,0.000833,0,0.000833,0,0.000833,0,0.000833,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2038/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2119/S0,pos_unate,0.001152,0,0.001152,0,0.001152,0,0.001152,0
EmInst_3013/EmInst_2712/EmInst_1366/Q,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2253/B,pos_unate,0.000228,0,0.000228,0,0.000228,0,0.000228,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2441/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2441/Y,neg_unate,0.154262,0.0135816418173844,0.168951,0.0105899719625479,0.12173,0.0103065508946294,0.105946,0.00319491156429479
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2441/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2441/Y,pos_unate,0.154262,0.0135816418173844,0.168951,0.0105899719625479,0.12173,0.0103065508946294,0.105946,0.00319491156429479
EmInst_3012/EmInst_2954/Y,EmInst_3012/EmInst_2956/B,pos_unate,4e-06,0,4e-06,0,4e-06,0,4e-06,0
EmInst_3010/EmInst_818/Y,EmInst_3010/EmInst_885/A1,pos_unate,3.6e-05,0,3.6e-05,0,3.6e-05,0,3.6e-05,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2118/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2427/S0,pos_unate,0.000931,0,0.000931,0,0.000931,0,0.000931,0
EmInst_3013/EmInst_2712/EmInst_1005/Y,EmInst_3013/EmInst_2712/EmInst_1158/E,pos_unate,0.000877,0,0.000877,0,0.000877,0,0.000877,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2012/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2435/B,pos_unate,0.000288,0,0.000288,0,0.000288,0,0.000288,0
EmInst_154/Y,EmInst_696/A1,pos_unate,3.6e-05,0,3.6e-05,0,3.6e-05,0,3.6e-05,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_1933/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2177/A,pos_unate,0.000292,0,0.000292,0,0.000292,0,0.000292,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2044/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2280/S0,pos_unate,0.001106,0,0.001106,0,0.001106,0,0.001106,0
EmInst_316/Y,EmInst_357/A,pos_unate,0.001312,0,0.001312,0,0.001312,0,0.001312,0
EmInst_201/Y,EmInst_3013/EmInst_2712/EmInst_1204/CK,pos_unate,0.000965,0,0.000965,0,0.000965,0,0.000965,0
EmInst_766/Q,portcout[4],pos_unate,0.000411,0,0.000411,0,0.000411,0,0.000411,0
EmInst_3013/EmInst_2712/EmInst_995/B,EmInst_3013/EmInst_2712/EmInst_995/Y,neg_unate,0.384997,0.0492135923185443,0.275534,0.0250644933439521,0.384997,0.0163620937049229,0.275534,0.00782916167855685
EmInst_3010/EmInst_1631/EmInst_1657/Y,EmInst_3010/EmInst_1631/EmInst_2578/A,pos_unate,1.5e-05,0,1.5e-05,0,1.5e-05,0,1.5e-05,0
EmInst_124/Y,EmInst_363/B,pos_unate,3.9e-05,0,3.9e-05,0,3.9e-05,0,3.9e-05,0
EmInst_3013/EmInst_2712/EmInst_1498/Q,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2138/A,pos_unate,0.000292,0,0.000292,0,0.000292,0,0.000292,0
EmInst_622/B,EmInst_622/Y,neg_unate,0.1902,0.0130861927369916,0.164878,0.0181184722368822,0.1902,0.00141302035892071,0.164878,0.0162348120342813
EmInst_711/Y,EmInst_740/D,pos_unate,6.7e-05,0,6.7e-05,0,6.7e-05,0,6.7e-05,0
EmInst_3010/EmInst_1631/EmInst_2566/Y,EmInst_3010/EmInst_1631/EmInst_2609/C,pos_unate,3.8e-05,0,3.8e-05,0,3.8e-05,0,3.8e-05,0
EmInst_3013/EmInst_2712/EmInst_1023/B,EmInst_3013/EmInst_2712/EmInst_1023/Y,neg_unate,1.311294,0.215009303290164,0.809922,0.0819602553375188,1.311294,0.0983052308367147,0.809922,0.00727624881338106
EmInst_327/Y,EmInst_417/A,pos_unate,0.00084,0,0.000843,0,0.00084,0,0.000843,0
EmInst_3013/EmInst_2712/EmInst_947/Y,EmInst_3013/EmInst_2712/EmInst_960/A,pos_unate,0.000656,0,0.000656,0,0.000656,0,0.000656,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2162/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2500/S0,pos_unate,0.00107,0,0.00107,0,0.00107,0,0.00107,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2043/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2106/S0,pos_unate,0.001133,0,0.001133,0,0.001133,0,0.001133,0
EmInst_111/Y,EmInst_427/B,pos_unate,8.1e-05,0,8.1e-05,0,8.1e-05,0,8.1e-05,0
EmInst_630/Y,EmInst_2983/E,pos_unate,0.000404,0,0.000403,0,0.000404,0,0.000403,0
EmInst_181/Q,EmInst_3009/EmInst_904/A,pos_unate,3.8e-05,0,3.8e-05,0,3.8e-05,0,3.8e-05,0
EmInst_2988/Q,debugpc[4],pos_unate,0.000323,0,0.000323,0,0.000323,0,0.000323,0
EmInst_676/Q,EmInst_95/B,pos_unate,0.000791,0,0.000791,0,0.000791,0,0.000791,0
EmInst_160/Y,EmInst_174/A0,pos_unate,5.2e-05,0,5.2e-05,0,5.2e-05,0,5.2e-05,0
EmInst_3013/EmInst_2712/EmInst_972/Y,EmInst_3013/EmInst_2712/EmInst_1044/A,pos_unate,0.001227,0,0.001227,0,0.001227,0,0.001227,0
EmInst_271/B,EmInst_271/Y,neg_unate,0.123732,0.0202879988123934,0.071433,0.00722867994637135,0.123732,0.00927595399802667,0.071416,0.000641593369801563
EmInst_3010/EmInst_796/Y,EmInst_3010/EmInst_1592/B,pos_unate,0.002077,0,0.002076,0,0.002077,0,0.002076,0
EmInst_656/Y,EmInst_3010/EmInst_814/A,pos_unate,2.6e-05,0,2.6e-05,0,2.6e-05,0,2.6e-05,0
EmInst_464/Y,EmInst_738/A1,pos_unate,0.000204,0,0.000204,0,0.000204,0,0.000204,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2031/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2368/A,pos_unate,0.000292,0,0.000292,0,0.000292,0,0.000292,0
EmInst_3013/EmInst_2712/EmInst_1056/Y,EmInst_3013/EmInst_2712/EmInst_1428/E,pos_unate,0.000877,0,0.000877,0,0.000877,0,0.000877,0
EmInst_3013/EmInst_2712/EmInst_1414/Q,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2130/A,pos_unate,0.000292,0,0.000292,0,0.000292,0,0.000292,0
EmInst_3010/EmInst_1631/EmInst_2631/Y,EmInst_3010/EmInst_1631/EmInst_2642/B,pos_unate,2.7e-05,0,2.7e-05,0,2.7e-05,0,2.7e-05,0
EmInst_3013/EmInst_2712/EmInst_1351/Y,EmInst_3013/EmInst_2712/EmInst_1733/D,pos_unate,0.000902,0,0.000902,0,0.000902,0,0.000902,0
EmInst_3012/EmInst_2946/Y,EmInst_3012/EmInst_2948/A,pos_unate,7e-06,0,7e-06,0,7e-06,0,7e-06,0
EmInst_3010/EmInst_795/Y,EmInst_3010/EmInst_861/B,pos_unate,4e-05,0,4e-05,0,4e-05,0,4e-05,0
EmInst_243/B,EmInst_243/Y,neg_unate,0.064776,0.0106211441750848,0.03559,0.00360153877467496,0.064776,0.00485613419468024,0.03559,0.000319736586076476
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2436/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2535/S0,pos_unate,0.000931,0,0.000931,0,0.000931,0,0.000931,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2118/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2339/S0,pos_unate,0.000931,0,0.000931,0,0.000931,0,0.000931,0
EmInst_2998/Y,EmInst_3007/RN,pos_unate,0.000108,0,0.000108,0,0.000108,0,0.000108,0
EmInst_147/Y,EmInst_188/A,pos_unate,3.1e-05,0,3.1e-05,0,3.1e-05,0,3.1e-05,0
EmInst_3012/EmInst_2958/Y,EmInst_3012/EmInst_2960/A,pos_unate,1.2e-05,0,1.2e-05,0,1.2e-05,0,1.2e-05,0
EmInst_3013/EmInst_2712/EmInst_946/Y,EmInst_3013/EmInst_2712/EmInst_1020/A,pos_unate,0.001185,0,0.001185,0,0.001185,0,0.001185,0
EmInst_3013/EmInst_2712/EmInst_1067/Y,EmInst_3013/EmInst_2712/EmInst_1507/E,pos_unate,0.000872,0,0.000872,0,0.000872,0,0.000872,0
EmInst_3013/EmInst_2712/EmInst_1342/Y,EmInst_3013/EmInst_2712/EmInst_2649/D,pos_unate,0.000902,0,0.000902,0,0.000902,0,0.000902,0
EmInst_247/Y,EmInst_296/E,pos_unate,0.000782,0,0.00079,0,0.000782,0,0.00079,0
EmInst_3010/EmInst_1631/EmInst_1643/Y,EmInst_3010/EmInst_1631/EmInst_1658/B0,pos_unate,2.1e-05,0,2.1e-05,0,2.1e-05,0,2.1e-05,0
EmInst_200/Y,EmInst_3013/EmInst_2712/EmInst_1165/CK,pos_unate,0.000968,0,0.000968,0,0.000968,0,0.000968,0
EmInst_3013/EmInst_2712/EmInst_1212/Y,EmInst_3013/EmInst_2712/EmInst_1229/A,pos_unate,0.001014,0,0.001014,0,0.001014,0,0.001014,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2204/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2309/S0,pos_unate,0.00107,0,0.00107,0,0.00107,0,0.00107,0
EmInst_207/Y,EmInst_3013/EmInst_2712/EmInst_1781/CK,pos_unate,0.000965,0,0.000965,0,0.000965,0,0.000965,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2270/A,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2270/Y,neg_unate,0.368197,0.0344390226844836,0.24081,0.0136597197289554,0.368197,0.0248040862935917,0.24081,0.000873333455480095
EmInst_2967/Q,EmInst_3012/EmInst_2937/A,pos_unate,6.1e-05,0,6.1e-05,0,6.1e-05,0,6.1e-05,0
EmInst_3010/EmInst_1560/Y,EmInst_3010/EmInst_1570/A,pos_unate,0.000106,0,0.000106,0,0.000106,0,0.000106,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_1955/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2035/A,pos_unate,0.00116,0,0.00116,0,0.00116,0,0.00116,0
EmInst_204/Y,EmInst_746/CK,pos_unate,0.000876,0,0.000876,0,0.000876,0,0.000876,0
EmInst_3013/EmInst_2712/EmInst_1236/A,EmInst_3013/EmInst_2712/EmInst_1236/Y,pos_unate,0.114334,0.00701675688679583,0.113476,0.00767816218687369,0.114334,0.00611301458572915,0.113476,0.00559931728713616
EmInst_3008/EmInst_2670/Y,EmInst_3008/EmInst_2687/B,pos_unate,3.9e-05,0,3.9e-05,0,3.9e-05,0,3.9e-05,0
EmInst_3014/EmInst_1848/B,EmInst_3014/EmInst_1848/Y,neg_unate,0.158336,0.0123946480249451,0.120346,0.0120414270017278,0.158322,0.00551676325274358,0.120338,0.0023791244780241
EmInst_379/A1,EmInst_379/Y,neg_unate,0.124652,0.0154192405605326,0.096304,0.0047846755319942,0.124652,0.00656279800336266,0.096304,0.00253164516156354
EmInst_453/Y,EmInst_503/A,pos_unate,3.5e-05,0,3.5e-05,0,3.5e-05,0,3.5e-05,0
EmInst_3010/EmInst_1610/Y,EmInst_3010/EmInst_1618/B,pos_unate,5.8e-05,0,5.8e-05,0,5.8e-05,0,5.8e-05,0
EmInst_496/Y,EmInst_645/A0N,pos_unate,2.2e-05,0,2.2e-05,0,2.2e-05,0,2.2e-05,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_1909/Y,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2095/B,pos_unate,0.000211,0,0.000211,0,0.000211,0,0.000211,0
EmInst_3010/EmInst_1631/EmInst_2593/Y,EmInst_3010/EmInst_1631/EmInst_2623/A,pos_unate,5.3e-05,0,5.3e-05,0,5.3e-05,0,5.3e-05,0
EmInst_327/Y,EmInst_420/A,pos_unate,8e-05,0,8.1e-05,0,8e-05,0,8.1e-05,0
EmInst_3010/EmInst_829/Y,EmInst_3010/EmInst_854/B,pos_unate,9e-06,0,9e-06,0,9e-06,0,9e-06,0
EmInst_3013/EmInst_2712/EmInst_1053/Y,EmInst_3013/EmInst_2712/EmInst_1077/E,pos_unate,0.00082,0,0.00082,0,0.00082,0,0.00082,0
EmInst_496/Y,EmInst_657/A1,pos_unate,5.6e-05,0,5.6e-05,0,5.6e-05,0,5.6e-05,0
EmInst_3013/EmInst_2712/EmInst_1052/Y,EmInst_3013/EmInst_2712/EmInst_1779/E,pos_unate,0.000877,0,0.000877,0,0.000877,0,0.000877,0
EmInst_3013/EmInst_2712/EmInst_1227/Q,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2197/A,pos_unate,0.000292,0,0.000292,0,0.000292,0,0.000292,0
EmInst_474/Y,EmInst_525/A0N,pos_unate,1.8e-05,0,1.8e-05,0,1.8e-05,0,1.8e-05,0
EmInst_3013/EmInst_2712/EmInst_1273/Q,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2068/B,pos_unate,0.000194,0,0.000194,0,0.000194,0,0.000194,0
EmInst_3013/EmInst_2712/EmInst_922/Y,EmInst_3013/EmInst_2712/EmInst_934/A,pos_unate,0.000639,0,0.000639,0,0.000639,0,0.000639,0
EmInst_605/Y,EmInst_646/B0,pos_unate,8.8e-05,0,8.8e-05,0,8.8e-05,0,8.8e-05,0
EmInst_456/Y,EmInst_3013/EmInst_2703/B,pos_unate,0.000967,0,0.000967,0,0.000967,0,0.000967,0
EmInst_3013/EmInst_2712/EmInst_1018/Y,EmInst_3013/EmInst_2712/EmInst_1057/B,pos_unate,0.001096,0,0.001096,0,0.001096,0,0.001096,0
EmInst_3013/EmInst_2712/EmInst_1260/Y,EmInst_3013/EmInst_2712/EmInst_1372/D,pos_unate,0.000902,0,0.000902,0,0.000902,0,0.000902,0
EmInst_3013/EmInst_2712/EmInst_1058/Y,EmInst_3013/EmInst_2712/EmInst_1143/E,pos_unate,0.000877,0,0.000877,0,0.000877,0,0.000877,0
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2819/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2819/Y,neg_unate,0.137229,0.0120820106374729,0.150026,0.00940373915308705,0.115347,0.00976611949431381,0.091597,0.00276220258013243
EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2819/S0,EmInst_3013/EmInst_2712/EmInst_2656/EmInst_2819/Y,pos_unate,0.137229,0.0120820106374729,0.150026,0.00940373915308705,0.115347,0.00976611949431381,0.091597,0.00276220258013243
